Domain,Base Domain,Canonical URL,Live,Redirect,Redirect To,Valid HTTPS,Defaults to HTTPS,Downgrades HTTPS,Strictly Forces HTTPS,HTTPS Bad Chain,HTTPS Bad Hostname,HTTPS Expired Cert,HSTS,HSTS Header,HSTS Max Age,HSTS Entire Domain,HSTS Preload Ready,HSTS Preload Pending,HSTS Preloaded,Base Domain HSTS Preloaded,Domain Supports HTTPS,Domain Enforces HTTPS,Domain Uses Strong HSTS
cfpb.gov,cfpb.gov,https://cfpb.gov,True,True,https://www.consumerfinance.gov/,True,True,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False
cftc.gov,cftc.gov,http://www.cftc.gov,True,False,,True,False,True,False,False,False,False,False,,,False,False,False,False,False,False,False,False
challenge.gov,challenge.gov,https://www.challenge.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
challenges.gov,challenges.gov,https://challenges.gov,True,True,https://www.challenge.gov/list/,True,True,False,True,False,False,False,True,max-age=31536000;,31536000,False,False,False,False,False,True,True,True
changeofaddress.gov,changeofaddress.gov,http://changeofaddress.gov,True,True,https://www.usps.com/root/global/server_responses/anyapp_outage_apology.htm,False,False,False,True,False,True,False,False,,,False,False,False,False,False,False,False,False
chcoc.gov,chcoc.gov,https://chcoc.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubdomains,31536000,True,False,False,False,False,True,True,True
chemsafety.gov,chemsafety.gov,http://chemsafety.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
childreninadversity.gov,childreninadversity.gov,https://www.childreninadversity.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
childstats.gov,childstats.gov,https://www.childstats.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False,True,True,True
childwelfare.gov,childwelfare.gov,https://childwelfare.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
china-commission.gov,china-commission.gov,http://china-commission.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
chinacommission.gov,chinacommission.gov,https://chinacommission.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
choosemyplate.gov,choosemyplate.gov,https://www.choosemyplate.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000;,31536000,False,False,False,False,False,True,True,True
cia.gov,cia.gov,https://www.cia.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
cigie.gov,cigie.gov,http://cigie.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
cio.gov,cio.gov,https://www.cio.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
ciso.gov,ciso.gov,https://ciso.gov,True,False,,True,True,False,False,False,False,False,True,max-age=86400,86400,False,False,False,False,False,True,True,False
citizencorps.gov,citizencorps.gov,https://citizencorps.gov,True,True,https://www.ready.gov/citizen-corps,True,True,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False
citizencosponsors.gov,citizencosponsors.gov,http://citizencosponsors.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
citizens.gov,citizens.gov,http://citizens.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
citizenscience.gov,citizenscience.gov,https://www.citizenscience.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
civilrightsusa.gov,civilrightsusa.gov,http://civilrightsusa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
cjis.gov,cjis.gov,https://www.cjis.gov,True,False,,True,True,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False
climate.gov,climate.gov,https://www.climate.gov,True,False,,True,True,False,True,False,False,False,True,max-age=15768000,15768000,False,False,False,False,False,True,True,False
clinicaltrial.gov,clinicaltrial.gov,http://clinicaltrial.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
clinicaltrials.gov,clinicaltrials.gov,https://clinicaltrials.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
clintonlibrary.gov,clintonlibrary.gov,https://www.clintonlibrary.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
cloud.gov,cloud.gov,https://cloud.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
cms.gov,cms.gov,https://www.cms.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
cmts.gov,cmts.gov,http://www.cmts.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
cncs.gov,cncs.gov,http://cncs.gov,True,True,https://www.nationalservice.gov/,False,False,False,True,False,True,False,False,,,False,False,False,False,False,False,False,False
cncsoig.gov,cncsoig.gov,https://www.cncsoig.gov,True,False,,True,True,False,False,False,False,False,True,max-age:31536000; includeSubDomains,31536000,False,False,False,False,False,True,True,True
cns.gov,cns.gov,http://cns.gov,True,True,https://www.nationalservice.gov/,False,False,False,True,False,True,False,False,,,False,False,False,False,False,False,False,False
cnss.gov,cnss.gov,https://www.cnss.gov,True,False,,False,True,False,True,False,False,False,False,,,False,False,False,False,False,False,False,False
coastalamerica.gov,coastalamerica.gov,http://coastalamerica.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
code.gov,code.gov,https://code.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
collegedrinkingprevention.gov,collegedrinkingprevention.gov,https://www.collegedrinkingprevention.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
collegenavigator.gov,collegenavigator.gov,http://collegenavigator.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False,False
commerce.gov,commerce.gov,https://www.commerce.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
complaintreferralexpress.gov,complaintreferralexpress.gov,https://www.complaintreferralexpress.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
compliance.gov,compliance.gov,https://compliance.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
comptrollerofthecurrency.gov,comptrollerofthecurrency.gov,https://comptrollerofthecurrency.gov,True,False,,True,True,False,True,False,False,False,True,max-age=46915200; includesSubDomains,46915200,False,False,False,False,False,True,True,True
computersforlearning.gov,computersforlearning.gov,https://computersforlearning.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
congress.gov,congress.gov,http://www.congress.gov,True,True,,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False
congressionaldirectory.gov,congressionaldirectory.gov,https://congressionaldirectory.gov,True,True,https://www.gpo.gov/fdsys/browse/collection.action?collectionCode=CDIR,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False,True,True,True
congressionalrecord.gov,congressionalrecord.gov,https://congressionalrecord.gov,True,True,https://www.gpo.gov/fdsys/browse/collection.action?collectionCode=CREC,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False,True,True,True
connect.gov,connect.gov,https://connect.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
consumer.gov,consumer.gov,https://www.consumer.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
consumeraction.gov,consumeraction.gov,https://consumeraction.gov,True,True,https://www.usa.gov,True,True,False,True,False,False,False,True,max-age=31536000;,31536000,False,False,False,False,False,True,True,True
consumerbureau.gov,consumerbureau.gov,https://consumerbureau.gov,True,True,https://www.consumerfinance.gov/,True,True,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False
consumerfinance.gov,consumerfinance.gov,https://www.consumerfinance.gov,True,False,,True,True,False,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
consumerfinancial.gov,consumerfinancial.gov,https://consumerfinancial.gov,True,True,https://www.consumerfinance.gov/,True,True,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False
consumerfinancialbureau.gov,consumerfinancialbureau.gov,https://consumerfinancialbureau.gov,True,True,https://www.consumerfinance.gov/,True,True,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False
consumerfinancialprotectionbureau.gov,consumerfinancialprotectionbureau.gov,https://www.consumerfinancialprotectionbureau.gov,True,True,https://www.consumerfinance.gov/,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
consumerprotection.gov,consumerprotection.gov,https://consumerprotection.gov,True,True,https://www.consumerfinance.gov/,True,True,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False
consumerprotectionbureau.gov,consumerprotectionbureau.gov,https://consumerprotectionbureau.gov,True,True,https://www.consumerfinance.gov/,True,True,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False
consumersentinel.gov,consumersentinel.gov,https://consumersentinel.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
consumersentinelnetwork.gov,consumersentinelnetwork.gov,http://consumersentinelnetwork.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
consumidor.gov,consumidor.gov,https://www.consumidor.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
continentalshelf.gov,continentalshelf.gov,https://www.continentalshelf.gov,True,False,,True,True,False,False,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False,True,True,True
contractdirectory.gov,contractdirectory.gov,https://contractdirectory.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
copyright.gov,copyright.gov,http://www.copyright.gov,True,True,,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False
coralreef.gov,coralreef.gov,https://coralreef.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
cosponsor.gov,cosponsor.gov,http://cosponsor.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
cpars.gov,cpars.gov,https://www.cpars.gov,True,False,,False,True,False,True,True,False,False,True,max-age=34070400; includeSubDomains,34070400,False,False,False,False,False,True,True,True
cpnireporting.gov,cpnireporting.gov,http://cpnireporting.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
cpsc.gov,cpsc.gov,https://cpsc.gov,True,False,,True,True,False,False,False,False,False,True,"max-age=31536000; includeSubDomains, max-age=31536000; includeSubDomains",31536000,True,False,False,False,False,True,True,True
crb.gov,crb.gov,https://crb.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
crimesolutions.gov,crimesolutions.gov,http://crimesolutions.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
crimevictims.gov,crimevictims.gov,http://crimevictims.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
crs.gov,crs.gov,http://crs.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
crt2014-2024review.gov,crt2014-2024review.gov,http://www.crt2014-2024review.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
